Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
178,216,160,71,10,0.99999905,14,1.2388356e-14
134,244,215,265,10,0.9999492,14,4.823354e-12
106,253,245,174,10,0.7820347,14,5.4682348e-09
88,257,250,232,11,0.68688554,14,9.729038e-09
76,271,260,61,24,0.46350357,14,1.78269e-08
66,275,287,120,29,0.89165205,14,1.2426266e-05
60,280,262,66,11,0.40656948,14,0.00010449203
