Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
178,233,147,71,10,1.0,14,1.9553354e-17
134,235,193,165,10,1.0,14,8.6472535e-15
106,228,221,332,10,0.9998789,14,4.0224378e-12
88,250,249,164,11,0.787781,14,3.9970215e-11
76,261,263,79,11,0.8310283,14,2.0632078e-11
66,270,263,136,11,0.48413533,14,1.06375894e-10
60,273,272,69,24,0.7994272,14,5.6575415e-09
