Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
178,143,216,133,8,0.08572521,14,0.044948537
134,229,297,127,9,0.12931068,14,0.066049725
106,239,293,60,29,0.12472912,14,0.045387015
88,247,254,320,11,0.14078213,14,0.0011093803
76,259,263,339,18,0.13276275,14,0.0009916703
66,274,264,80,13,0.18511093,14,0.0911936
60,275,259,156,13,0.15290883,14,0.03277768
