Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
74,96,74,256,10,0.9983271,14,4.5980586e-13
56,92,86,45,12,0.9911971,14,3.5193497e-12
44,98,102,47,10,0.99991727,14,1.2237769e-11
38,102,108,125,11,0.6827738,14,4.958521e-10
32,110,114,81,10,0.9794281,14,2.8055646e-07
28,107,128,164,25,0.89412695,14,0.0019557176
24,112,130,103,25,0.85557723,14,0.0025681714
