Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
74,61,87,349,3,0.0881809,14,0.045874596
56,70,92,45,16,0.050084352,14,0.012907254
44,114,122,348,10,0.11736824,14,0.08572875
38,119,132,358,11,0.12909988,14,0.098837495
32,117,121,63,10,0.13605326,14,0.10426579
28,119,121,155,10,0.15144867,14,0.110060394
24,117,121,43,10,0.18333262,14,0.16947465
