Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
74,56,93,332,18,0.07877637,14,0.022751108
56,95,115,245,25,0.1297361,14,0.090221554
44,90,104,331,18,0.11704601,14,0.10954066
38,116,116,158,10,0.15684542,14,0.11266459
32,111,121,21,10,0.17856114,14,0.10636205
28,119,119,222,10,0.25131863,14,0.23401108
24,111,130,221,22,0.21002217,14,0.20350817
