Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
74,96,71,73,10,1.0,14,6.184718e-17
56,93,73,124,10,0.9999875,14,6.442879e-14
44,100,97,213,12,0.99692625,14,1.6107407e-11
38,104,106,104,10,0.9967039,14,2.0010222e-09
32,110,116,352,10,0.9991542,14,5.7821825e-10
28,106,112,223,10,0.9804483,14,5.3656763e-08
24,112,130,345,25,0.8880722,14,0.0018178604
