Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
70,77,69,63,10,0.9999999,14,3.7145625e-20
52,102,79,257,24,0.99780995,14,1.0563903e-12
42,101,92,27,24,0.9970266,14,9.775043e-11
36,105,105,116,24,0.9954543,14,1.3471614e-10
30,110,100,273,24,0.9812029,14,1.2130758e-08
26,115,104,264,24,0.9806189,14,4.3149317e-08
24,110,110,21,24,0.98006034,14,2.3572093e-06
