Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
70,83,29,123,10,1.0,14,2.9171578e-23
52,75,31,259,10,1.0,14,3.422992e-14
42,94,94,87,10,0.99999714,14,4.4454076e-08
36,98,93,227,10,0.99977213,14,6.912513e-08
30,110,108,284,13,0.99454606,14,0.0014002486
26,108,105,305,13,0.9935821,14,0.00191658
24,117,105,247,13,0.9545893,14,0.022967158
