Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
44,45,14,146,40,0.33375207,40,0.33375207
32,57,14,175,38,0.41224974,40,0.40330225
26,52,16,293,40,0.5000886,40,0.5000886
22,54,21,64,40,0.5001289,40,0.5001289
18,17,56,111,40,0.99088556,40,0.99088556
16,23,60,335,40,0.9912747,40,0.9912747
14,22,60,339,40,0.9950712,40,0.9950712
