Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
44,48,27,93,38,0.3334981,40,0.33311537
32,52,17,339,37,0.33361024,40,0.33327317
26,54,13,191,40,0.4911895,40,0.4911895
22,53,14,315,40,0.5026378,40,0.5026378
18,48,29,219,40,0.8786926,40,0.8786926
16,26,61,90,40,0.97032917,40,0.97032917
14,59,37,178,40,0.90406126,40,0.90406126
