Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
44,36,26,57,38,1.0,40,5.6979784e-13
32,57,15,182,38,0.9998802,40,7.20517e-05
26,52,16,293,38,0.9998355,40,0.00016185822
22,54,21,64,38,0.6248174,40,0.3751438
18,19,56,114,40,0.9905752,40,0.9905752
16,23,60,335,40,0.9912747,40,0.9912747
14,22,60,339,40,0.9950712,40,0.9950712
