Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
44,42,27,279,38,1.0,40,7.625318e-17
32,54,15,192,38,0.99996865,40,5.48836e-07
26,54,19,106,38,0.9999529,40,3.8954004e-05
22,60,21,355,38,0.982383,40,0.017615736
18,58,23,276,40,0.92210495,40,0.92210495
16,26,62,113,37,0.67141056,40,0.32858217
14,59,36,179,40,0.8757044,40,0.8757044
