Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
44,44,24,176,38,1.0,40,4.109101e-15
32,50,12,134,38,0.99999213,40,3.627173e-06
26,55,20,357,38,0.9999162,40,7.925845e-05
22,61,21,355,38,0.9793985,40,0.020600824
18,48,29,219,40,0.8725001,40,0.8725001
16,26,61,90,40,0.97032917,40,0.97032917
14,59,37,178,40,0.8991499,40,0.8991499
