Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
252,95,99,311,32,1.0,12,5.7862683e-11
188,168,212,301,32,1.0,12,3.1413143e-16
150,237,219,77,32,0.9999883,12,3.6866807e-09
126,232,217,221,32,0.9999652,12,4.8108365e-11
108,408,364,338,32,0.9962412,12,0.00029467556
94,278,245,293,32,0.9981762,12,1.5718916e-08
84,297,239,99,32,0.99911124,12,2.7401905e-08
