Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
252,88,314,143,1,1.0,12,4.550284e-12
188,291,79,350,1,1.0,12,1.2956955e-13
150,285,303,357,1,0.9999999,12,1.9842824e-14
126,368,343,204,25,1.0,12,1.4545308e-15
108,326,266,87,1,0.99999964,12,3.0748878e-10
94,328,246,168,1,0.9999968,12,3.387697e-08
84,314,244,249,1,0.999992,12,7.4393487e-09
