Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
252,114,169,70,32,0.9999999,12,5.659841e-20
188,195,122,135,1,0.9999999,12,3.1703886e-15
150,226,200,117,32,0.99879503,12,1.4489304e-13
126,262,277,254,1,0.9999645,12,2.1253409e-14
108,384,399,114,6,0.99890316,12,7.7987583e-10
94,298,270,100,1,0.99996877,12,5.5447704e-12
84,398,400,194,6,0.9978027,12,2.040403e-08
