Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
64,24,31,42,32,1.0,12,6.547846e-28
48,46,48,23,32,1.0,12,1.4082022e-26
38,60,56,329,32,1.0,12,2.4845857e-24
32,70,61,91,32,1.0,12,3.2945184e-24
28,70,61,163,32,1.0,12,8.911385e-20
24,74,61,244,32,0.9999999,12,6.2207034e-18
22,75,63,123,32,0.9999993,12,1.9020924e-16
