Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
64,21,24,303,32,1.0,12,1.1240936e-24
48,61,60,108,32,1.0,12,1.2729106e-23
38,65,49,209,32,1.0,12,1.7382381e-22
32,68,63,355,32,1.0,12,2.3219893e-19
28,76,64,172,32,0.9999597,12,8.729654e-17
24,77,63,148,32,0.99988616,12,2.2189603e-13
22,59,114,152,6,0.9833281,12,7.707874e-16
