Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
64,18,35,52,32,1.0,12,7.343141e-30
48,45,42,198,32,1.0,12,3.0834545e-27
38,57,50,115,32,1.0,12,3.444757e-25
32,69,66,93,32,1.0,12,1.4954846e-23
28,71,62,188,32,1.0,12,8.805122e-25
24,72,59,128,32,1.0,12,9.393646e-20
22,74,65,26,32,0.9999994,12,2.9334908e-17
