Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
64,26,38,57,32,1.0,12,2.0593424e-20
48,50,31,295,32,1.0,12,2.7246312e-18
38,65,49,207,32,1.0,12,2.1082013e-21
32,68,60,355,32,1.0,12,1.0504909e-18
28,76,60,227,32,1.0,12,1.1580671e-13
24,81,62,224,32,1.0,12,1.704136e-11
22,87,68,91,32,1.0,12,2.9662356e-11
