Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
86,29,65,298,3,1.0,1,3.944392e-31
64,65,93,292,3,1.0,1,3.0299272e-17
52,64,64,71,3,1.0,1,9.470808e-16
44,73,59,330,6,0.99999964,1,1.9060176e-10
38,88,96,111,6,0.9999757,1,8.4052926e-10
32,96,100,355,6,0.9999931,1,4.4591446e-09
28,95,95,74,6,0.9992161,1,2.2666221e-07
