Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
86,58,54,139,32,1.0,1,3.802181e-08
64,58,63,30,32,0.99998224,1,9.004187e-07
52,132,47,208,1,0.18543151,1,0.18543151
44,133,61,72,5,0.19090925,1,0.1713549
38,140,58,200,5,0.20949183,1,0.20918399
32,139,67,78,2,0.24156861,1,0.20504291
28,87,89,327,2,0.2502404,1,0.24987027
