Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
86,40,39,214,32,0.99999475,1,5.541381e-09
64,66,61,34,32,0.99999845,1,7.071064e-08
52,117,40,117,2,0.1427761,1,0.09759521
44,136,61,187,2,0.17592748,1,0.11733827
38,140,60,277,31,0.14384496,1,0.13205528
32,137,66,110,1,0.15783206,1,0.15783206
28,141,71,274,1,0.15777391,1,0.15777391
