Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
86,42,85,166,3,1.0,1,7.630915e-22
64,54,61,194,3,0.99999976,1,1.0949973e-14
52,66,59,70,3,0.99996233,1,4.822711e-11
44,72,77,283,2,0.99999833,1,6.942687e-08
38,78,84,189,2,0.99999857,1,1.2777014e-07
32,96,100,360,6,0.9997428,1,7.490415e-08
28,95,96,70,6,0.9976533,1,5.982183e-07
