Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
86,38,74,49,3,1.0,1,5.7265854e-18
64,126,60,30,2,1.0,1,3.686047e-10
52,136,77,271,2,1.0,1,6.1132344e-10
44,131,74,258,2,0.9999999,1,9.0415746e-08
38,78,84,189,2,0.9999995,1,2.237424e-07
32,93,94,99,6,0.9999896,1,4.928429e-06
28,76,85,296,2,0.9999343,1,5.3932425e-05
