Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
86,59,64,142,3,1.0,1,4.04794e-16
64,109,58,292,2,1.0,1,5.8285177e-10
52,90,82,187,6,0.9999995,1,1.4083427e-07
44,70,75,327,6,0.9999995,1,2.7777572e-08
38,76,93,91,2,0.9999517,1,4.0021052e-05
32,101,92,197,6,0.9999769,1,9.270778e-06
28,76,77,302,2,0.9998964,1,9.6053045e-05
