Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
86,40,89,193,3,1.0,1,9.206131e-26
64,65,93,292,3,1.0,1,1.4860052e-15
52,132,81,339,2,1.0,1,2.8279334e-09
44,133,73,61,2,1.0,1,5.2657203e-09
38,83,82,116,6,1.0,1,7.1261765e-09
32,93,92,63,6,0.9999999,1,5.573105e-08
28,99,93,58,6,0.99999726,1,1.351946e-06
