Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
80,39,21,21,32,0.999987,12,7.0325567e-19
60,60,35,149,32,0.9999999,12,3.291714e-18
48,80,56,359,32,1.0,12,1.7587676e-15
40,79,69,160,32,0.9999994,12,1.0930754e-17
34,82,71,42,32,0.99999964,12,4.804386e-13
30,84,71,26,32,0.99981946,12,2.7832346e-11
26,89,83,183,32,0.9911396,12,4.4481863e-11
