Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
80,95,100,236,38,1.0,12,1.0142583e-20
60,64,32,45,32,1.0,12,1.5496297e-13
48,74,59,123,32,1.0,12,1.2602132e-12
40,79,60,320,32,1.0,12,1.08634835e-13
34,83,65,58,32,1.0,12,2.5840174e-10
30,120,139,270,32,0.99998844,12,3.8493927e-06
26,100,71,205,32,0.9999411,12,1.7483568e-05
