Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
80,42,28,354,32,1.0,12,5.1221976e-14
60,73,34,227,32,1.0,12,2.0931616e-12
48,71,60,346,32,1.0,12,8.2714136e-13
40,86,62,232,32,1.0,12,2.4287784e-11
34,93,87,106,32,0.99997914,12,6.205234e-07
30,93,74,58,32,0.9999969,12,4.4398163e-07
26,94,71,332,32,0.9999788,12,1.83365e-06
