Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
80,51,40,83,32,1.0,12,2.2484825e-14
60,64,33,77,32,1.0,12,8.645172e-12
48,74,43,40,32,1.0,12,3.2838055e-15
40,80,54,39,32,1.0,12,6.050523e-14
34,88,66,352,32,1.0,12,3.9074265e-11
30,94,84,278,32,0.9999993,12,7.4255952e-09
26,97,73,286,32,0.9999974,12,8.369061e-07
