Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
80,89,90,290,38,1.0,12,6.6306786e-25
60,73,34,227,32,1.0,12,2.0931616e-12
48,71,60,346,32,1.0,12,8.2714136e-13
40,86,63,237,32,1.0,12,8.852965e-10
34,99,113,254,42,0.999977,12,2.6320112e-08
30,96,74,61,32,0.9999876,12,2.3112962e-06
26,80,134,117,1,0.999871,12,1.8850972e-06
