Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
146,137,54,140,38,1.0,40,1.1785237e-08
110,242,50,232,38,0.8230398,40,0.1769553
88,232,92,299,38,0.9185858,40,0.08141297
72,242,93,54,38,0.6166622,40,0.38333344
62,258,96,80,40,0.94502604,40,0.94502604
54,266,107,271,40,0.9498956,40,0.9498956
48,274,103,350,40,0.9725715,40,0.9725715
