Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
34,26,35,327,38,0.99997413,40,5.786366e-17
26,34,50,94,38,0.99999344,40,2.2575566e-14
20,35,51,91,38,0.99991834,40,1.6712043e-11
18,35,43,295,38,0.99986815,40,5.122246e-10
14,49,17,100,38,0.9946726,40,4.5865545e-06
12,47,20,59,38,0.99779046,40,3.5351855e-05
12,47,20,59,38,0.99779046,40,3.5351855e-05
