Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
146,169,47,173,38,0.50006527,40,0.4999346
110,190,60,290,40,0.5002436,40,0.5002436
88,247,82,119,38,0.5000716,40,0.49992663
72,238,82,341,40,0.9251432,40,0.9251432
62,266,80,233,40,0.9591951,40,0.9591951
54,273,105,95,40,0.98440176,40,0.98440176
48,232,83,99,40,0.9989421,40,0.9989421
