Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
124,117,147,125,25,0.1452384,14,0.068753175
92,143,194,345,20,0.14128526,14,0.06918234
74,200,189,122,29,0.13894759,14,0.09523695
62,185,180,300,9,0.13197955,14,0.07666027
52,213,187,258,9,0.15576556,14,0.08939607
46,206,209,132,13,0.16687617,14,0.027055938
42,206,209,121,9,0.18335123,14,0.04086167
