Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
124,141,124,75,10,1.0,14,7.99158e-22
92,139,135,330,12,1.0,14,9.299467e-16
74,177,180,97,12,0.9999999,14,3.6790503e-14
62,186,184,91,12,0.99995625,14,3.2199354e-11
52,201,186,91,12,0.9998503,14,2.0279593e-08
46,194,188,63,13,0.46264175,14,8.503556e-05
42,208,210,127,11,0.3433847,14,0.0034947547
