Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,15,19,33,34,0.25007254,40,0.25001267
24,18,24,316,38,0.33254933,40,0.28043965
18,18,10,291,35,0.3339009,40,0.33017862
16,20,11,114,40,0.3344492,40,0.3344492
14,56,27,188,40,0.33332956,40,0.33332956
12,44,10,235,38,0.3334168,40,0.33319524
10,18,16,213,38,0.3340342,40,0.33273733
