Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,27,31,83,38,1.0,40,2.092146e-10
24,28,34,326,38,1.0,40,1.4702058e-08
18,31,41,295,38,0.99999845,40,4.0142413e-07
16,17,45,109,38,0.9999968,40,2.652134e-07
14,32,41,321,38,0.9999949,40,2.057772e-06
12,42,12,79,38,0.99918157,40,0.00026909754
10,27,51,293,38,0.99991584,40,1.1928421e-06
