Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,29,10,358,40,0.33340254,40,0.33340254
24,13,13,82,38,0.33510995,40,0.3296692
18,53,15,134,38,0.33344,40,0.33246616
16,15,12,122,38,0.33414257,40,0.3324725
14,12,25,69,38,0.33441135,40,0.3274148
12,19,18,153,40,0.33332357,40,0.33332357
10,21,19,155,38,0.33371887,40,0.33266076
