Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,35,33,269,38,0.9999989,40,5.9509718e-27
24,34,41,287,38,0.99999774,40,1.1045444e-20
18,32,35,179,38,0.9982893,40,2.9697714e-14
16,32,44,282,38,0.9997135,40,3.0945591e-12
14,35,47,179,38,0.99896526,40,3.5263945e-10
12,34,44,335,38,0.9990509,40,9.311973e-07
10,33,48,284,38,0.99869174,40,5.537569e-06
