Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,29,36,248,38,1.0,40,2.4602252e-12
24,31,42,200,38,0.99999964,40,5.389658e-08
18,28,29,153,38,0.9999993,40,9.927286e-08
16,32,45,206,38,0.9999522,40,6.534145e-06
14,35,51,267,38,0.99995184,40,6.036954e-06
12,34,53,83,38,0.9998766,40,2.1668808e-05
10,44,13,108,38,0.9983417,40,0.00036058328
