Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,37,35,268,38,1.0,40,1.7063013e-12
24,38,42,181,38,1.0,40,2.7934735e-09
18,37,41,339,38,0.9999995,40,1.10176785e-07
16,32,46,271,38,0.999998,40,1.6373479e-08
14,35,36,266,38,0.9999999,40,6.211176e-09
12,34,48,185,38,0.9998946,40,1.2369058e-05
10,33,51,316,38,0.99984956,40,9.312953e-06
