Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,17,21,131,38,0.25014788,40,0.24997558
24,5,19,202,35,0.3385259,40,0.31412008
18,55,23,266,38,0.33326316,40,0.33292675
16,53,18,52,35,0.33364046,40,0.33263874
14,54,21,215,38,0.33388197,40,0.3330853
12,20,18,47,38,0.33399066,40,0.33237842
10,22,21,343,38,0.33348206,40,0.33302915
