Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
30,31,46,84,38,0.9998522,40,9.6188916e-17
24,38,38,179,38,0.99940634,40,5.8083684e-11
18,34,41,249,38,0.9993687,40,4.29622e-10
16,42,15,105,38,0.9930046,40,2.0857047e-05
14,29,43,339,38,0.9995834,40,4.954966e-08
12,44,16,108,38,0.9991903,40,6.6196762e-06
10,43,14,64,38,0.9989255,40,0.00012922482
