Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
34,43,39,315,38,1.0,40,1.3770944e-17
26,42,51,283,38,1.0,40,4.3770903e-13
20,41,45,312,38,0.9999994,40,5.460901e-08
18,35,43,212,38,0.9999987,40,2.9068607e-07
14,46,51,360,38,0.99992824,40,1.4526124e-05
12,39,54,99,38,0.999956,40,1.5680691e-06
12,39,54,99,38,0.999956,40,1.5680691e-06
