Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
34,42,42,358,38,1.0,40,2.8726554e-30
26,41,40,350,38,0.99990773,40,2.9492118e-16
20,41,44,273,38,0.9997546,40,4.027384e-14
18,35,42,269,38,0.9999738,40,2.7043602e-16
14,41,53,185,38,0.9979044,40,6.166885e-10
12,38,54,248,38,0.9993311,40,4.0702264e-07
12,38,54,248,38,0.9993311,40,4.0702264e-07
