Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
34,40,41,187,38,1.0,40,1.7939979e-10
26,39,45,105,38,0.9999999,40,3.0167584e-08
20,32,37,237,38,0.9999999,40,2.2781242e-08
18,32,39,46,38,0.99999905,40,1.6634968e-07
14,40,51,50,38,0.99998856,40,1.7127693e-06
12,43,47,90,38,0.99979573,40,6.526151e-05
12,43,47,90,38,0.99979573,40,6.526151e-05
