Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
34,39,40,91,38,0.99999774,40,1.4157325e-21
26,35,34,301,38,0.99944514,40,2.7329563e-16
20,32,37,29,38,0.999949,40,1.4220745e-14
18,33,44,109,38,0.999977,40,2.8623686e-14
14,39,50,89,38,0.99931943,40,3.5203538e-09
12,51,17,148,38,0.9947472,40,2.297035e-05
12,51,17,148,38,0.9947472,40,2.297035e-05
