Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
34,23,28,81,40,0.25015354,40,0.25015354
26,52,57,324,38,0.33375567,40,0.3332479
20,37,19,259,35,0.33425957,40,0.33189058
18,59,17,230,38,0.33369988,40,0.33194527
14,63,26,215,38,0.36925185,40,0.32905677
12,63,32,113,38,0.33358768,40,0.33328494
12,63,32,113,38,0.33358768,40,0.33328494
