Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
100,101,94,267,12,1.0,14,6.194782e-23
74,108,113,217,12,1.0,14,5.302016e-11
60,133,138,278,12,0.9999999,14,2.6691425e-09
50,147,150,174,24,0.9993512,14,7.4294716e-11
42,154,146,119,24,0.9922382,14,2.1198802e-07
38,149,152,138,24,0.99497837,14,4.291578e-08
34,165,160,355,24,0.9821054,14,3.5014682e-06
