Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
100,114,101,293,12,1.0,14,3.12923e-19
74,110,110,115,12,1.0,14,4.419113e-15
60,136,121,288,12,1.0,14,7.433373e-11
50,138,138,169,25,0.9998074,14,2.6157632e-05
42,134,146,111,25,0.99945074,14,1.8271907e-05
38,150,149,109,24,0.99781394,14,1.8657649e-09
34,159,156,98,24,0.9932894,14,2.032035e-07
