Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
100,119,123,242,27,0.07704935,14,0.003499017
74,103,135,216,21,0.073450916,14,0.03026669
60,167,128,154,11,0.11928251,14,0.032553583
50,172,139,340,9,0.10717772,14,0.028402174
42,168,147,135,9,0.10643285,14,0.024602648
38,170,149,142,9,0.11463312,14,0.033957656
34,165,157,327,9,0.11070039,14,0.032711416
