Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
100,99,102,303,12,1.0,14,3.0512488e-15
74,154,122,189,24,0.99698466,14,1.4918532e-13
60,136,121,296,24,0.98539287,14,8.583839e-12
50,154,143,271,24,0.997027,14,9.679356e-10
42,153,149,71,24,0.941004,14,9.974209e-07
38,160,150,286,24,0.94443685,14,1.0106266e-05
34,159,158,63,11,0.52691454,14,0.0040331394
