Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
306,315,406,311,25,0.0870654,14,0.02491685
230,369,498,246,18,0.109353915,14,0.054200012
184,357,448,290,18,0.15898469,14,0.06630827
152,410,492,150,25,0.18801531,14,0.11756776
132,426,497,332,25,0.19748138,14,0.11459639
114,448,523,145,25,0.19970354,14,0.13823204
102,448,508,328,25,0.19829856,14,0.12168736
