Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
306,347,408,113,25,0.06975487,14,0.022410136
230,374,490,218,18,0.093876585,14,0.036100335
184,434,527,188,18,0.15695941,14,0.07250451
152,519,511,156,25,0.19285317,14,0.116842896
132,426,501,296,25,0.19663808,14,0.114174426
114,467,546,200,25,0.18719085,14,0.12765034
102,471,539,214,25,0.19136879,14,0.13062143
