Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
306,196,332,300,13,0.99999976,14,1.6294813e-08
230,269,356,136,13,0.9999814,14,4.276312e-06
184,403,353,236,10,0.9999764,14,4.4731382e-11
152,441,435,179,10,0.9999888,14,3.0251093e-11
132,420,416,121,10,0.9999316,14,2.1830626e-09
114,469,549,325,25,0.973855,14,0.008401782
102,473,454,231,13,0.94200623,14,0.0038896166
