Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
114,129,118,233,12,0.112156644,14,0.0034014974
86,147,173,88,11,0.114690825,14,0.10212854
68,171,164,216,29,0.15579936,14,0.089627795
56,171,165,213,11,0.14813887,14,0.016239325
48,171,186,351,11,0.17052038,14,0.012800837
42,180,185,67,13,0.20231482,14,0.1583127
38,189,178,280,29,0.26571614,14,0.146905
