Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
114,143,132,313,13,0.99997413,14,3.8550627e-07
86,152,142,311,13,0.99996483,14,1.6744753e-08
68,159,145,320,13,0.9997855,14,9.2875126e-08
56,171,172,76,13,0.999713,14,1.376004e-07
48,172,172,73,13,0.9994992,14,4.6741666e-06
42,185,189,129,13,0.9502165,14,0.005769351
38,190,178,278,13,0.97880656,14,0.0015313935
