Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
114,114,46,153,10,1.0,14,9.128123e-13
86,168,122,320,13,0.9998995,14,8.6594747e-07
68,146,146,166,10,0.99968374,14,1.3605124e-08
56,181,170,230,13,0.9905938,14,1.9639472e-06
48,167,166,343,13,0.9997664,14,3.8941666e-06
42,175,172,67,13,0.9958346,14,1.4078113e-06
38,176,174,124,13,0.9880933,14,0.0029474678
