Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
114,148,110,57,24,0.9997578,14,8.9583445e-18
86,154,126,68,24,0.88304,14,2.1173322e-16
68,150,146,334,24,0.9598284,14,3.5776015e-14
56,180,169,161,24,0.8915025,14,3.191198e-12
48,167,165,224,24,0.9237789,14,9.134255e-13
42,169,172,316,24,0.8841154,14,5.828099e-11
38,180,172,125,24,0.4973275,14,7.3936623e-10
