Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
114,110,130,323,12,0.088868044,14,0.048248783
86,150,183,230,11,0.119038485,14,0.019736668
68,148,164,350,18,0.12100921,14,0.001326901
56,176,175,320,29,0.16156287,14,0.089579284
48,174,181,344,29,0.17335461,14,0.008985265
42,181,184,83,13,0.15937634,14,0.040415525
38,177,180,147,13,0.2053051,14,0.067913994
