Patch_Size,PositionX,PositionY,Rotation,Class_Attack,Probability,Class_Original,Final_Probability
38,16,11,61,32,1.0,1,3.129171e-11
28,27,18,236,32,1.0,1,1.5593216e-10
22,30,26,121,32,0.9999926,1,2.5320098e-06
18,60,63,260,32,0.99926287,1,0.00030862054
16,41,33,273,32,0.9933595,1,0.0019434469
14,63,58,96,32,0.96615255,1,0.033625152
12,55,75,180,32,0.88019305,1,0.101840004
